YEAR,MO,DY,HR,TEMP,PRCP,HMDT,WND_SPD,ATM_PRESS,REF
2021,4,18,23,7.74,0.0,77.95,5.7,98.79,202104
2021,4,19,0,7.27,0.0,80.92,6.33,98.74,202104
2021,4,19,1,6.83,0.0,83.85,6.99,98.71,202104
2021,4,19,2,6.32,0.0,86.98,7.42,98.68,202104
2021,4,19,3,5.96,0.0,88.97,7.76,98.64,202104
2021,4,19,4,6.12,0.0,87.32,8.82,98.64,202104
2021,4,19,5,6.29,0.01,87.69,8.52,98.71,202104
2021,4,19,6,6.78,1.85,88.02,6.63,98.76,202104
2021,4,19,7,7.2,2.23,88.17,4.57,98.78,202104
2021,4,19,8,7.54,9.09,84.2,5.05,98.81,202104
2021,4,19,9,6.94,14.14,82.42,6.34,98.89,202104
2021,4,19,10,6.57,7.97,78.89,6.68,98.92,202104
2021,4,19,11,6.78,4.37,73.45,6.57,98.96,202104
2021,4,19,12,7.43,3.61,67.18,6.14,98.96,202104
2021,4,19,13,7.77,4.16,63.11,6.25,98.98,202104
2021,4,19,14,7.22,3.56,62.6,6.74,99.03,202104
2021,4,19,15,6.67,2.64,61.65,6.74,99.09,202104
2021,4,19,16,6.6,0.93,58.88,6.12,99.13,202104
2021,4,19,17,6.6,0.19,59.71,5.21,99.15,202104
2021,4,19,18,6.19,0.13,65.45,4.3,99.16,202104
2021,4,19,19,5.87,0.06,69.0,4.21,99.21,202104
2021,4,19,20,5.72,0.03,71.32,4.51,99.28,202104
2021,4,19,21,5.53,0.04,72.5,5.57,99.34,202104
2021,4,19,22,4.98,0.07,75.74,5.65,99.4,202104
2021,4,19,23,4.44,0.06,78.5,4.98,99.45,202104
2021,4,20,0,4.25,0.03,76.49,4.65,99.46,202104
2021,4,20,1,3.86,0.03,76.85,4.54,99.48,202104
2021,4,20,2,3.68,0.02,77.25,4.17,99.51,202104
2021,4,20,3,3.58,0.03,77.02,3.8,99.55,202104
2021,4,20,4,3.46,0.11,76.03,3.75,99.51,202104
2021,4,20,5,3.35,1.11,75.81,3.65,99.53,202104
2021,4,20,6,3.17,2.12,76.41,3.14,99.58,202104
2021,4,20,7,2.7,3.15,74.53,2.99,99.63,202104
2021,4,20,8,1.91,2.99,75.68,2.89,99.66,202104
2021,4,20,9,1.69,2.7,75.74,2.83,99.67,202104
2021,4,20,10,1.73,2.04,75.07,2.87,99.68,202104
2021,4,20,11,1.84,1.89,74.26,2.88,99.7,202104
2021,4,20,12,2.02,1.84,73.54,3.31,99.7,202104
2021,4,20,13,2.18,1.81,72.91,3.86,99.67,202104
2021,4,20,14,2.04,1.62,72.5,4.08,99.65,202104
2021,4,20,15,2.02,1.11,71.24,3.99,99.65,202104
2021,4,20,16,2.24,0.61,69.69,3.76,99.65,202104
2021,4,20,17,2.34,0.42,70.09,3.16,99.67,202104
2021,4,20,18,2.17,0.25,73.2,2.37,99.7,202104
2021,4,20,19,2.3,0.1,69.68,1.78,99.74,202104
2021,4,20,20,2.62,0.04,64.88,1.13,99.77,202104
2021,4,20,21,2.68,0.02,63.3,1.13,99.76,202104
2021,4,20,22,2.49,0.01,66.55,1.76,99.74,202104
2021,4,20,23,2.32,0.01,68.68,2.15,99.73,202104
2021,4,21,0,2.15,0.01,70.86,2.35,99.72,202104
2021,4,21,1,2.06,0.03,72.45,2.32,99.73,202104
2021,4,21,2,2.07,0.03,72.4,1.96,99.73,202104
2021,4,21,3,2.11,0.04,71.08,1.38,99.74,202104
2021,4,21,4,2.13,0.1,69.86,0.75,99.75,202104
2021,4,21,5,2.19,0.43,70.23,0.49,99.75,202104
2021,4,21,6,2.54,0.34,71.99,1.0,99.76,202104
2021,4,21,7,3.06,0.8,68.76,1.24,99.78,202104
2021,4,21,8,3.97,1.12,64.48,1.87,99.78,202104
2021,4,21,9,4.62,0.57,60.29,3.22,99.77,202104
2021,4,21,10,5.16,0.34,56.6,4.42,99.76,202104
2021,4,21,11,5.51,0.24,54.88,5.4,99.75,202104
2021,4,21,12,5.65,0.12,55.05,6.17,99.75,202104
2021,4,21,13,5.63,0.1,56.0,6.58,99.74,202104
2021,4,21,14,5.48,0.1,57.46,6.64,99.72,202104
2021,4,21,15,5.0,0.09,59.97,6.23,99.73,202104
2021,4,21,16,4.31,0.02,63.14,5.39,99.75,202104
2021,4,21,17,3.47,0.02,66.99,4.19,99.76,202104
2021,4,21,18,2.38,0.0,75.24,3.01,99.76,202104
2021,4,21,19,1.65,0.0,79.29,2.56,99.79,202104
2021,4,21,20,1.24,0.0,79.52,2.3,99.8,202104
2021,4,21,21,1.25,0.0,76.83,1.78,99.79,202104
2021,4,21,22,1.51,0.0,74.45,1.78,99.77,202104
2021,4,21,23,1.65,0.01,73.92,2.51,99.74,202104
2021,4,22,0,1.82,0.01,74.38,3.26,99.72,202104
2021,4,22,1,1.97,0.0,74.48,3.9,99.7,202104
2021,4,22,2,1.72,0.0,74.9,4.46,99.69,202104
2021,4,22,3,1.47,0.01,75.79,4.76,99.71,202104
2021,4,22,4,1.2,0.0,78.73,4.87,99.73,202104
2021,4,22,5,1.34,0.0,79.16,4.78,99.77,202104
2021,4,22,6,2.6,0.0,71.94,4.8,99.82,202104
2021,4,22,7,4.11,0.0,56.69,4.9,99.86,202104
2021,4,22,8,5.06,0.0,50.5,5.2,99.88,202104
2021,4,22,9,5.98,0.0,49.08,4.95,99.88,202104
2021,4,22,10,7.0,0.0,50.52,4.19,99.85,202104
2021,4,22,11,7.93,0.0,52.77,3.48,99.79,202104
2021,4,22,12,8.74,0.0,53.58,3.31,99.71,202104
2021,4,22,13,9.43,0.0,53.0,3.63,99.65,202104
2021,4,22,14,9.89,0.0,53.57,3.99,99.58,202104
2021,4,22,15,10.28,0.0,53.44,4.16,99.53,202104
2021,4,22,16,10.57,0.0,52.89,4.14,99.49,202104
2021,4,22,17,10.33,0.0,57.4,3.5,99.46,202104
2021,4,22,18,8.91,0.0,64.25,3.71,99.44,202104
2021,4,22,19,8.16,0.0,67.18,4.38,99.46,202104
2021,4,22,20,7.85,0.0,68.18,5.19,99.49,202104
2021,4,22,21,7.6,0.0,68.3,6.65,99.5,202104
2021,4,22,22,7.15,0.0,70.77,8.2,99.54,202104
2021,4,22,23,6.53,0.0,74.86,8.69,99.57,202104
2021,4,23,0,5.97,0.0,78.17,8.51,99.59,202104
2021,4,23,1,5.52,0.0,80.13,8.46,99.6,202104
2021,4,23,2,5.23,0.0,81.06,8.36,99.62,202104
2021,4,23,3,5.39,0.0,79.11,7.49,99.63,202104
2021,4,23,4,5.24,0.0,80.65,6.23,99.63,202104
2021,4,23,5,5.25,0.0,81.15,5.71,99.64,202104
2021,4,23,6,5.69,0.0,79.06,5.5,99.65,202104
2021,4,23,7,6.76,0.0,75.36,5.11,99.64,202104
2021,4,23,8,8.81,0.0,64.11,5.18,99.63,202104
2021,4,23,9,10.09,0.0,55.84,5.07,99.61,202104
2021,4,23,10,10.78,0.0,53.55,4.88,99.57,202104
2021,4,23,11,11.33,0.0,52.54,4.84,99.5,202104
2021,4,23,12,11.87,0.0,52.03,4.81,99.42,202104
2021,4,23,13,12.04,0.0,53.11,4.84,99.36,202104
2021,4,23,14,12.03,0.0,55.38,4.87,99.31,202104
2021,4,23,15,11.86,0.01,57.81,4.92,99.27,202104
2021,4,23,16,11.58,0.01,60.04,4.95,99.25,202104
2021,4,23,17,11.0,0.0,65.05,4.62,99.25,202104
2021,4,23,18,9.88,0.0,73.23,4.31,99.26,202104
2021,4,23,19,9.16,0.01,77.84,4.31,99.29,202104
2021,4,23,20,8.89,0.02,80.83,4.34,99.32,202104
2021,4,23,21,8.76,0.03,83.77,4.25,99.3,202104
2021,4,23,22,8.53,0.01,86.92,4.05,99.28,202104
2021,4,23,23,8.25,0.01,89.75,3.75,99.28,202104
2021,4,24,0,8.01,0.02,91.92,3.18,99.24,202104
2021,4,24,1,7.94,0.17,93.0,2.3,99.12,202104
2021,4,24,2,7.8,0.16,94.57,2.36,99.21,202104
2021,4,24,3,7.75,0.33,95.49,2.22,99.2,202104
2021,4,24,4,7.71,0.29,96.0,2.2,99.15,202104
2021,4,24,5,7.74,0.14,96.08,2.22,99.12,202104
2021,4,24,6,8.12,0.92,94.79,2.16,99.12,202104
2021,4,24,7,8.61,2.21,92.66,1.86,99.11,202104
2021,4,24,8,9.77,3.48,87.61,1.42,99.06,202104
2021,4,24,9,10.5,2.66,83.79,1.5,99.04,202104
2021,4,24,10,10.52,2.49,83.53,1.64,99.02,202104
2021,4,24,11,10.56,2.89,83.77,1.6,98.99,202104
2021,4,24,12,10.76,2.71,83.01,1.57,98.95,202104
2021,4,24,13,11.1,1.38,81.35,1.53,98.9,202104
2021,4,24,14,11.68,0.63,78.11,1.28,98.83,202104
2021,4,24,15,12.51,0.34,72.93,0.89,98.77,202104
2021,4,24,16,13.01,0.26,68.66,0.62,98.74,202104
2021,4,24,17,12.9,2.05,69.79,0.68,98.73,202104
2021,4,24,18,12.38,3.8,71.02,0.87,98.75,202104
2021,4,24,19,11.34,3.59,78.34,1.4,98.81,202104
2021,4,24,20,10.24,1.79,82.73,2.88,98.9,202104
2021,4,24,21,9.37,1.08,82.84,6.26,99.01,202104
2021,4,24,22,7.69,0.33,86.0,8.86,99.11,202104
2021,4,24,23,6.37,0.06,89.27,8.62,99.18,202104
2021,4,25,0,5.81,0.03,90.95,7.54,99.22,202104
2021,4,25,1,5.44,0.04,89.86,7.89,99.3,202104
2021,4,25,2,4.86,0.02,84.43,8.45,99.36,202104
2021,4,25,3,4.32,0.01,79.91,7.96,99.43,202104
2021,4,25,4,3.79,0.0,77.45,7.38,99.51,202104
2021,4,25,5,3.57,0.0,75.5,7.34,99.6,202104
2021,4,25,6,3.83,0.0,72.02,7.54,99.7,202104
2021,4,25,7,4.2,0.0,68.12,7.26,99.81,202104
2021,4,25,8,4.61,0.0,63.41,6.87,99.88,202104
2021,4,25,9,4.68,0.0,60.89,6.71,99.94,202104
2021,4,25,10,4.43,0.0,61.23,6.72,99.99,202104
2021,4,25,11,4.32,0.0,61.15,6.65,100.03,202104
2021,4,25,12,4.52,0.0,60.5,6.6,100.05,202104
2021,4,25,13,4.57,0.0,60.48,6.58,100.06,202104
2021,4,25,14,4.19,0.0,62.11,6.53,100.04,202104
2021,4,25,15,3.67,0.0,64.2,6.16,100.01,202104
2021,4,25,16,3.45,0.0,64.77,5.56,99.98,202104
2021,4,25,17,3.44,0.0,64.38,5.24,99.93,202104
2021,4,25,18,3.43,0.01,65.19,5.07,99.85,202104
2021,4,25,19,3.5,0.01,66.88,4.8,99.81,202104
2021,4,25,20,3.59,0.0,68.49,4.05,99.82,202104
2021,4,25,21,3.62,0.0,69.36,3.53,99.84,202104
2021,4,25,22,3.71,0.0,69.95,3.27,99.87,202104
2021,4,25,23,3.76,0.0,71.71,3.63,99.88,202104
2021,4,26,0,3.95,0.0,73.69,4.18,99.84,202104
2021,4,26,1,4.08,0.0,76.49,4.67,99.8,202104
2021,4,26,2,4.37,0.0,79.13,4.82,99.76,202104
2021,4,26,3,4.41,0.0,81.37,5.07,99.74,202104
2021,4,26,4,4.43,0.0,82.74,5.66,99.69,202104
2021,4,26,5,4.6,0.0,82.32,6.38,99.69,202104
2021,4,26,6,5.06,0.0,78.98,6.52,99.68,202104
2021,4,26,7,6.42,0.0,69.69,7.29,99.63,202104
2021,4,26,8,8.36,0.0,62.26,8.15,99.52,202104
2021,4,26,9,10.38,0.0,58.43,8.0,99.38,202104
2021,4,26,10,12.35,0.0,56.84,7.66,99.25,202104
2021,4,26,11,13.75,0.0,57.62,7.65,99.09,202104
2021,4,26,12,14.31,0.0,58.86,7.64,98.94,202104
2021,4,26,13,15.27,0.0,56.7,8.26,98.79,202104
2021,4,26,14,15.95,0.0,54.8,8.9,98.64,202104
2021,4,26,15,16.42,0.0,53.72,9.23,98.53,202104
2021,4,26,16,16.46,0.0,55.56,9.07,98.48,202104
2021,4,26,17,15.87,0.0,60.74,8.58,98.47,202104
2021,4,26,18,14.89,0.0,66.18,8.35,98.49,202104
2021,4,26,19,14.17,0.0,70.03,8.47,98.52,202104
2021,4,26,20,13.7,0.0,73.63,8.64,98.55,202104
2021,4,26,21,13.39,0.0,77.38,8.87,98.56,202104
2021,4,26,22,13.05,0.0,81.43,8.99,98.56,202104
2021,4,26,23,12.69,0.0,85.09,8.94,98.57,202104
2021,4,27,0,12.47,0.0,88.07,8.64,98.58,202104
2021,4,27,1,12.3,0.0,90.82,8.32,98.59,202104
2021,4,27,2,12.25,0.0,92.58,8.05,98.62,202104
2021,4,27,3,11.96,0.0,95.16,7.42,98.63,202104
2021,4,27,4,11.44,0.0,98.59,6.84,98.61,202104
2021,4,27,5,11.39,0.0,99.04,6.93,98.63,202104
2021,4,27,6,11.86,0.0,97.04,7.0,98.64,202104
2021,4,27,7,12.84,0.0,93.11,6.91,98.65,202104
2021,4,27,8,14.45,0.0,85.35,7.24,98.63,202104
2021,4,27,9,15.95,0.0,76.88,7.28,98.61,202104
2021,4,27,10,17.04,0.0,72.18,6.62,98.57,202104
2021,4,27,11,18.09,0.0,68.71,6.08,98.5,202104
2021,4,27,12,18.82,0.01,66.76,5.94,98.44,202104
2021,4,27,13,19.13,0.05,66.29,6.16,98.39,202104
2021,4,27,14,19.3,0.08,66.04,6.62,98.34,202104
2021,4,27,15,19.2,0.12,65.6,7.12,98.32,202104
2021,4,27,16,18.88,0.06,66.29,7.0,98.33,202104
2021,4,27,17,18.08,0.06,69.94,6.45,98.37,202104
2021,4,27,18,16.95,0.07,74.58,6.18,98.4,202104
2021,4,27,19,16.22,0.09,77.72,6.25,98.43,202104
2021,4,27,20,15.69,0.16,80.43,6.24,98.47,202104
2021,4,27,21,14.99,0.11,85.8,6.27,98.49,202104
2021,4,27,22,14.22,0.13,93.7,6.03,98.54,202104
2021,4,27,23,13.76,0.13,100.0,5.27,98.6,202104
2021,4,28,0,13.45,0.15,100.0,4.09,98.66,202104
2021,4,28,1,12.81,0.35,100.0,3.61,98.72,202104
2021,4,28,2,12.28,0.36,100.0,2.63,98.73,202104
2021,4,28,3,11.85,1.21,98.3,1.47,98.7,202104
2021,4,28,4,11.25,1.61,97.88,1.4,98.77,202104
2021,4,28,5,10.63,0.3,97.84,1.96,98.91,202104
2021,4,28,6,10.15,7.28,97.25,1.42,98.94,202104
2021,4,28,7,8.79,5.06,96.36,2.32,98.89,202104
2021,4,28,8,7.71,2.91,94.32,2.52,98.97,202104
2021,4,28,9,7.29,6.5,93.62,3.32,99.07,202104
2021,4,28,10,6.67,9.07,93.72,4.54,99.15,202104
2021,4,28,11,5.82,5.14,94.08,5.7,99.16,202104
2021,4,28,12,5.56,3.98,94.37,6.14,99.13,202104
2021,4,28,13,5.52,4.7,94.78,5.87,99.1,202104
2021,4,28,14,5.38,6.57,95.03,4.82,99.13,202104
2021,4,28,15,5.32,4.65,94.93,4.34,99.17,202104
2021,4,28,16,5.37,5.95,95.32,4.39,99.18,202104
2021,4,28,17,5.48,11.68,95.39,5.04,99.1,202104
2021,4,28,18,5.51,5.43,95.89,4.31,99.09,202104
2021,4,28,19,5.38,2.71,96.39,3.82,99.08,202104
2021,4,28,20,5.32,4.48,96.63,3.86,99.09,202104
2021,4,28,21,5.42,5.37,96.31,4.04,99.09,202104
2021,4,28,22,5.56,19.51,96.03,4.27,99.04,202104
2021,4,28,23,5.58,19.1,95.77,4.65,98.91,202104
2021,4,29,0,5.53,14.9,95.88,4.08,98.86,202104
2021,4,29,1,5.57,3.71,95.77,3.71,98.84,202104
2021,4,29,2,5.59,3.06,95.93,3.84,98.78,202104
2021,4,29,3,5.61,1.77,96.28,4.21,98.75,202104
2021,4,29,4,5.66,2.0,96.64,4.5,98.75,202104
2021,4,29,5,5.88,5.64,96.72,5.41,98.77,202104
2021,4,29,6,6.37,4.2,96.43,6.16,98.73,202104
2021,4,29,7,7.29,8.05,94.65,6.21,98.71,202104
2021,4,29,8,8.24,8.66,91.72,6.06,98.83,202104
2021,4,29,9,8.81,2.26,88.58,6.1,98.9,202104
2021,4,29,10,9.2,0.44,85.17,5.78,98.88,202104
2021,4,29,11,9.57,0.14,82.27,5.56,98.86,202104
2021,4,29,12,9.97,0.39,79.83,4.84,98.85,202104
2021,4,29,13,10.99,0.92,75.77,4.36,98.85,202104
2021,4,29,14,12.04,1.54,72.49,4.3,98.86,202104
2021,4,29,15,12.53,0.96,71.71,4.01,98.87,202104
2021,4,29,16,13.61,1.2,67.53,3.0,98.86,202104
2021,4,29,17,13.7,4.38,71.16,2.19,98.88,202104
2021,4,29,18,12.44,6.39,76.77,2.81,98.93,202104
2021,4,29,19,11.28,1.47,80.6,3.83,99.02,202104
2021,4,29,20,10.51,0.01,83.08,5.33,99.16,202104
2021,4,29,21,9.94,0.0,83.7,7.11,99.29,202104
2021,4,29,22,8.92,0.0,85.02,6.39,99.38,202104
2021,4,29,23,7.84,0.0,86.44,4.07,99.42,202104
2021,4,30,0,7.91,0.0,82.6,2.26,99.41,202104
2021,4,30,1,8.43,0.0,78.28,1.18,99.4,202104
2021,4,30,2,7.5,0.0,85.65,3.02,99.34,202104
2021,4,30,3,7.59,0.01,86.6,4.77,99.29,202104
2021,4,30,4,8.02,0.91,86.01,6.69,99.28,202104
2021,4,30,5,8.32,0.06,83.77,7.45,99.38,202104
2021,4,30,6,8.89,0.0,81.4,8.41,99.51,202104
2021,4,30,7,8.84,0.0,80.27,11.04,99.68,202104
2021,4,30,8,7.98,0.0,81.38,11.5,99.86,202104
2021,4,30,9,7.38,0.0,79.94,10.5,100.01,202104
2021,4,30,10,7.2,0.0,77.08,9.22,100.11,202104
2021,4,30,11,7.26,0.0,73.05,8.08,100.18,202104
2021,4,30,12,7.47,0.0,69.08,6.78,100.2,202104
2021,4,30,13,7.77,0.0,66.18,5.75,100.22,202104
2021,4,30,14,8.02,0.0,64.46,4.83,100.22,202104
2021,4,30,15,8.16,0.0,63.85,3.97,100.22,202104
2021,4,30,16,8.07,0.0,63.63,3.22,100.2,202104
2021,4,30,17,7.49,0.0,65.72,2.63,100.17,202104
2021,4,30,18,6.09,0.0,72.86,2.5,100.16,202104
2021,4,30,19,4.85,0.0,79.61,2.77,100.16,202104
2021,4,30,20,4.49,0.0,81.63,3.01,100.15,202104
2021,4,30,21,4.53,0.0,82.7,3.41,100.11,202104
2021,4,30,22,4.7,0.0,83.01,4.01,100.08,202104
2021,4,30,23,5.08,0.0,82.08,4.57,100.05,202104
2021,5,1,0,5.17,0.0,81.25,5.27,99.98,202105
2021,5,1,1,5.15,0.0,80.0,5.98,99.91,202105
2021,5,1,2,4.91,0.0,79.75,6.54,99.85,202105
2021,5,1,3,4.79,0.0,79.81,6.74,99.78,202105
2021,5,1,4,4.76,0.0,80.12,7.0,99.7,202105
2021,5,1,5,5.1,0.0,78.56,7.61,99.62,202105
2021,5,1,6,6.17,0.0,73.25,8.03,99.54,202105
2021,5,1,7,8.14,0.0,62.94,9.21,99.46,202105
2021,5,1,8,10.39,0.0,51.0,10.67,99.33,202105
2021,5,1,9,12.02,0.0,47.62,10.86,99.2,202105
2021,5,1,10,13.39,0.0,49.06,10.37,99.05,202105
2021,5,1,11,14.84,0.0,50.5,10.52,98.87,202105
2021,5,1,12,16.55,0.0,51.44,10.99,98.69,202105
2021,5,1,13,17.94,0.0,52.88,11.51,98.55,202105
2021,5,1,14,18.86,0.0,54.5,11.98,98.43,202105
2021,5,1,15,19.42,0.0,54.62,11.76,98.33,202105
2021,5,1,16,19.26,0.0,55.88,10.99,98.29,202105
2021,5,1,17,18.45,0.0,60.06,9.95,98.29,202105
2021,5,1,18,17.38,0.0,65.56,9.33,98.33,202105
2021,5,1,19,16.4,0.0,70.88,8.92,98.4,202105
2021,5,1,20,15.55,0.0,75.81,8.39,98.42,202105
2021,5,1,21,15.15,0.0,77.69,8.37,98.45,202105
2021,5,1,22,14.88,0.0,77.94,8.65,98.46,202105
2021,5,1,23,14.75,0.0,76.75,8.89,98.45,202105
2021,5,2,0,14.37,0.0,77.75,8.56,98.4,202105
2021,5,2,1,13.8,0.0,80.81,8.18,98.35,202105
2021,5,2,2,13.23,0.0,84.56,7.7,98.35,202105
2021,5,2,3,12.72,0.0,88.81,7.3,98.35,202105
2021,5,2,4,12.36,0.0,91.62,7.01,98.35,202105
2021,5,2,5,12.3,0.0,93.12,7.14,98.35,202105
2021,5,2,6,12.83,0.0,91.44,7.14,98.37,202105
2021,5,2,7,14.19,0.0,85.5,7.2,98.37,202105
2021,5,2,8,15.83,0.0,78.38,7.93,98.34,202105
2021,5,2,9,16.85,0.0,74.12,7.9,98.3,202105
2021,5,2,10,17.69,0.0,70.25,7.67,98.24,202105
2021,5,2,11,18.45,0.01,67.38,7.94,98.19,202105
2021,5,2,12,19.05,0.01,65.0,8.45,98.15,202105
2021,5,2,13,19.34,0.02,63.62,8.73,98.07,202105
2021,5,2,14,19.31,0.02,63.19,8.9,97.99,202105
2021,5,2,15,18.98,0.03,63.5,9.09,97.98,202105
2021,5,2,16,18.29,0.01,65.12,9.31,98.02,202105
2021,5,2,17,17.12,0.0,68.88,9.08,98.09,202105
2021,5,2,18,15.73,0.0,74.12,8.55,98.15,202105
2021,5,2,19,14.64,0.0,79.44,8.2,98.19,202105
2021,5,2,20,13.88,0.0,84.31,7.91,98.21,202105
2021,5,2,21,13.23,0.0,88.81,7.62,98.22,202105
2021,5,2,22,12.78,0.0,91.56,7.22,98.23,202105
2021,5,2,23,12.42,0.02,93.44,6.72,98.21,202105
2021,5,3,0,12.12,0.11,95.0,6.26,98.18,202105
2021,5,3,1,12.0,0.28,95.5,6.0,98.15,202105
2021,5,3,2,11.93,0.26,95.88,5.53,98.11,202105
2021,5,3,3,11.8,0.22,97.31,4.95,98.08,202105
2021,5,3,4,11.67,0.43,98.25,4.33,98.06,202105
2021,5,3,5,11.64,0.75,98.19,4.05,98.04,202105
2021,5,3,6,11.8,0.05,97.19,4.06,98.03,202105
2021,5,3,7,12.36,0.03,95.0,3.77,98.05,202105
2021,5,3,8,13.45,0.02,91.19,3.24,98.08,202105
2021,5,3,9,14.69,0.02,87.5,2.66,98.09,202105
2021,5,3,10,15.83,0.01,83.94,2.23,98.1,202105
2021,5,3,11,16.83,0.02,80.25,2.05,98.07,202105
2021,5,3,12,17.58,0.02,77.0,2.09,98.04,202105
2021,5,3,13,18.16,0.02,74.69,2.11,98.0,202105
2021,5,3,14,18.48,0.01,74.0,2.22,97.98,202105
2021,5,3,15,18.28,0.02,75.5,2.72,97.99,202105
2021,5,3,16,17.41,0.02,79.69,3.49,98.01,202105
2021,5,3,17,16.3,0.03,86.44,3.89,98.04,202105
2021,5,3,18,15.3,0.03,92.44,4.11,98.08,202105
2021,5,3,19,14.42,0.05,96.88,4.66,98.12,202105
2021,5,3,20,13.85,0.25,99.81,5.23,98.15,202105
2021,5,3,21,13.59,0.88,100.0,5.32,98.15,202105
2021,5,3,22,13.47,0.68,100.0,5.04,98.16,202105
2021,5,3,23,13.15,0.26,100.0,5.1,98.21,202105
2021,5,4,0,11.64,0.1,98.25,7.04,98.32,202105
2021,5,4,1,8.97,0.02,95.25,9.26,98.46,202105
2021,5,4,2,7.9,0.0,95.31,8.06,98.53,202105
2021,5,4,3,8.0,0.0,95.25,5.93,98.57,202105
2021,5,4,4,8.26,0.0,95.56,4.03,98.74,202105
2021,5,4,5,8.8,0.0,94.38,3.74,98.75,202105
2021,5,4,6,9.51,0.0,91.5,3.94,98.77,202105
2021,5,4,7,10.12,0.0,87.62,4.14,98.8,202105
2021,5,4,8,10.47,0.0,84.56,3.6,98.81,202105
2021,5,4,9,10.43,0.0,83.81,3.53,98.82,202105
2021,5,4,10,10.13,0.01,84.56,3.92,98.79,202105
2021,5,4,11,9.83,0.01,85.44,3.82,98.8,202105
2021,5,4,12,9.62,0.02,86.12,3.34,98.85,202105
2021,5,4,13,9.44,0.03,86.88,3.19,98.86,202105
2021,5,4,14,9.27,0.07,87.44,3.11,98.89,202105
2021,5,4,15,9.27,0.03,87.31,2.82,98.97,202105
2021,5,4,16,9.35,0.0,86.62,2.93,99.0,202105
2021,5,4,17,9.44,0.0,85.56,3.06,99.02,202105
2021,5,4,18,8.87,0.0,88.94,2.47,99.06,202105
2021,5,4,19,8.06,0.0,91.38,2.66,99.09,202105
2021,5,4,20,7.61,0.0,91.75,3.49,99.08,202105
2021,5,4,21,7.19,0.0,93.31,3.85,99.15,202105
2021,5,4,22,6.87,0.0,95.0,3.48,99.29,202105
2021,5,4,23,6.94,0.0,94.44,3.42,99.36,202105
2021,5,5,0,6.7,0.0,95.81,3.9,99.37,202105
2021,5,5,1,6.42,0.0,97.06,4.33,99.4,202105
2021,5,5,2,6.27,0.0,96.81,4.59,99.44,202105
2021,5,5,3,6.08,0.0,96.56,4.58,99.49,202105
2021,5,5,4,5.86,0.0,96.75,4.38,99.55,202105
2021,5,5,5,6.48,0.0,92.44,4.49,99.62,202105
2021,5,5,6,7.57,0.0,83.31,5.25,99.69,202105
2021,5,5,7,8.33,0.0,73.56,5.98,99.76,202105
2021,5,5,8,8.94,0.0,67.56,6.33,99.8,202105
2021,5,5,9,9.4,0.0,63.88,6.49,99.84,202105
2021,5,5,10,9.75,0.0,61.94,6.31,99.87,202105
2021,5,5,11,10.0,0.0,61.19,5.86,99.88,202105
2021,5,5,12,10.12,0.0,61.56,5.21,99.89,202105
2021,5,5,13,10.18,0.0,62.06,4.57,99.88,202105
2021,5,5,14,10.19,0.0,62.69,4.09,99.87,202105
2021,5,5,15,10.03,0.0,63.5,3.85,99.89,202105
2021,5,5,16,9.52,0.0,64.69,3.68,99.92,202105
2021,5,5,17,8.62,0.0,65.81,3.8,99.93,202105
2021,5,5,18,7.12,0.0,70.88,4.42,99.94,202105
2021,5,5,19,6.14,0.0,75.38,4.89,99.95,202105
2021,5,5,20,6.08,0.0,75.12,4.54,99.98,202105
2021,5,5,21,6.4,0.0,74.62,3.57,99.97,202105
2021,5,5,22,6.8,0.0,74.56,3.14,99.97,202105
2021,5,5,23,7.05,0.0,74.06,3.36,99.94,202105
2021,5,6,0,7.26,0.01,73.75,3.65,99.9,202105
2021,5,6,1,7.48,0.02,73.56,3.8,99.85,202105
2021,5,6,2,7.51,0.04,74.5,3.71,99.82,202105
2021,5,6,3,7.45,0.16,76.62,3.51,99.79,202105
2021,5,6,4,7.32,0.1,79.56,3.16,99.78,202105
2021,5,6,5,7.35,0.07,82.31,2.8,99.78,202105
2021,5,6,6,7.59,0.07,81.94,2.9,99.78,202105
2021,5,6,7,7.83,0.3,82.88,2.66,99.74,202105
2021,5,6,8,8.15,0.61,80.81,2.16,99.71,202105
2021,5,6,9,7.84,0.6,81.38,1.03,99.71,202105
2021,5,6,10,6.94,0.29,86.5,2.12,99.71,202105
2021,5,6,11,6.15,0.09,89.81,4.72,99.71,202105
2021,5,6,12,6.23,0.02,86.44,6.36,99.7,202105
2021,5,6,13,6.97,0.01,81.19,6.59,99.67,202105
2021,5,6,14,7.61,0.0,78.0,6.37,99.66,202105
2021,5,6,15,7.83,0.0,76.69,6.06,99.65,202105
2021,5,6,16,7.87,0.0,76.5,5.21,99.66,202105
2021,5,6,17,7.71,0.0,77.5,3.73,99.67,202105
2021,5,6,18,7.01,0.0,82.94,2.01,99.67,202105
2021,5,6,19,6.33,0.0,86.19,1.78,99.68,202105
2021,5,6,20,6.3,0.0,87.0,1.98,99.68,202105
2021,5,6,21,6.42,0.0,86.44,2.17,99.65,202105
2021,5,6,22,6.55,0.0,86.19,2.75,99.61,202105
2021,5,6,23,6.44,0.0,86.62,3.49,99.55,202105
2021,5,7,0,6.39,0.0,87.12,4.19,99.49,202105
2021,5,7,1,6.3,0.0,88.06,4.91,99.44,202105
2021,5,7,2,6.12,0.0,89.62,5.59,99.41,202105
